PERIODO,PROVEEDOR,DIRECCION,RANGO_PESO_ENVIO,AMBITO,TIPO_ENVIO,TIPO_SERVICIO,INGRESOS,NUMERO_TOTAL_ENVIOS
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 3Kg y hasta 4Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 2,689,000",344
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 3Kg y hasta 4Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 2,893,700",349
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 4Kg y hasta 5Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 2,438,900",257
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 4Kg y hasta 5Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 3,152,100",299
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 5Kg y hasta 30Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 9,321,400",755
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 5Kg y hasta 30Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 23,247,800","1,772"
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Correo telegráfico,"$ 79,691,500","22,769"
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 485,500",85
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 326,283,800","149,279"
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 872,246,064","149,455"
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Correspondencia prioritaria normal,"$ 194,000",48
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Encomienda normal,"$ 210,000",42
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 1Kg y hasta 2Kg,Local,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 1,706,400",144
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 1Kg y hasta 2Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 184,400",32
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 1Kg y hasta 2Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 3,375,700",401
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 1Kg y hasta 2Kg,Local,Envíos Individuales,Encomienda certificada,"$ 56,000",4
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 1Kg y hasta 2Kg,Local,Envíos Individuales,Encomienda normal,"$ 515,500",73
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 200g y hasta 1Kg,Local,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 2,772,350",237
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 200g y hasta 1Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 665,200",109
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 200g y hasta 1Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 53,971,900","9,059"
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 200g y hasta 1Kg,Local,Envíos Individuales,Correspondencia prioritaria normal,"$ 28,000",5
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 200g y hasta 1Kg,Local,Envíos Individuales,Encomienda certificada,"$ 14,000",2
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 200g y hasta 1Kg,Local,Envíos Individuales,Encomienda normal,"$ 442,500",84
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 2Kg y hasta 3Kg,Local,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 687,300",58
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 2Kg y hasta 3Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 731,700",131
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 2Kg y hasta 3Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 181,900",17
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 2Kg y hasta 3Kg,Local,Envíos Individuales,Encomienda certificada,"$ 28,000",2
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 2Kg y hasta 3Kg,Local,Envíos Individuales,Encomienda normal,"$ 374,700",72
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 3Kg y hasta 4Kg,Local,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 592,500",50
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 3Kg y hasta 4Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 522,600",78
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 3Kg y hasta 4Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 52,000",4
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 3Kg y hasta 4Kg,Local,Envíos Individuales,Encomienda certificada,"$ 7,000",1
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 3Kg y hasta 4Kg,Local,Envíos Individuales,Encomienda normal,"$ 430,000",82
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 4Kg y hasta 5Kg,Local,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 533,250",45
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 4Kg y hasta 5Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 15,600",2
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 4Kg y hasta 5Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 61,200",4
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 4Kg y hasta 5Kg,Local,Envíos Individuales,Encomienda certificada,"$ 7,000",1
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 4Kg y hasta 5Kg,Local,Envíos Individuales,Encomienda normal,"$ 156,500",29
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 1,998,200",206
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 489,900",17
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Encomienda certificada,"$ 428,500",24
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Encomienda normal,"$ 1,389,800",119
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correo telegráfico,"$ 106,166,500","23,855"
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 2,819,660",333
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 279,376,550","116,353"
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 964,193,602","123,393"
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 906,500",145
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Encomienda certificada,"$ 42,000",2
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Encomienda normal,"$ 7,137,500",384
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 2,170,580",98
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 3,082,100",267
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 43,661,800","3,694"
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 330,000",33
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 1,072,000",48
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 122,863,150","6,063"
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 1,433,820",119
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 13,324,100",958
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 163,064,950","19,703"
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 202,500",33
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 822,000",44
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 14,709,350",779
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 3,139,440",127
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 2,514,750",188
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 9,815,400",626
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 1,433,000",62
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 25,936,650","1,316"
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 1,532,640",62
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 2,642,250",219
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 2,544,000",139
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 1,540,500",68
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 13,702,500",688
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 1,137,120",46
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 1,290,300",90
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 2,525,500",121
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 1,067,500",42
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 18,163,850",881
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 3,139,440",127
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 21,923,700","1,314"
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 4,271,300",144
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 28,812,000",887
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 192,966,600","6,395"
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 215,500",4
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 766,000",20
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 18,896,500",456
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 39,242,000",665
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Encomienda certificada,"$ 379,500",6
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Encomienda normal,"$ 326,900",6
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 108,000",1
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 13,118,400",143
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 1,339,500",14
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 1,709,500",21
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 923,500",12
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 103,000",2
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 476,000",10
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 25,869,300",432
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 11,365,000",211
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 2,210,500",34
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 2,611,800",49
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 2Kg y hasta 3Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 12,923,800",98
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 2Kg y hasta 3Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 1,660,500",18
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 2Kg y hasta 3Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 1,067,700",11
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Encomienda certificada,"$ 111,000",5
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 3Kg y hasta 4Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 8,557,400",60
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 3Kg y hasta 4Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 650,000",6
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 3Kg y hasta 4Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 987,800",9
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 4Kg y hasta 5Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 6,711,200",40
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 4Kg y hasta 5Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 670,000",5
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 4Kg y hasta 5Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 260,500",2
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 5Kg y hasta 30Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 147,467,600",475
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 5Kg y hasta 30Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 11,437,000",46
2022-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 5Kg y hasta 30Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 6,277,500",26
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 256,614,400","62,516"
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 2,341,600",594
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Hasta 200g,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 150,275,800","38,937"
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Hasta 200g,Internacional,Envíos Individuales,Encomienda normal,"$ 35,661,500","9,263"
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 160,500",3
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 20,796,200","3,766"
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 3,673,700",647
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 1,608,900",392
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 73,941,500","18,305"
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 4,201,500","1,034"
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 2Kg y hasta 3Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 1,973,700",303
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 2Kg y hasta 3Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 3,630,500",493
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 3Kg y hasta 4Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 1,548,600",198
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 3Kg y hasta 4Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 2,142,300",264
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 4Kg y hasta 5Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 1,354,400",148
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 4Kg y hasta 5Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 2,148,300",208
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 5Kg y hasta 30Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 5,363,100",445
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 5Kg y hasta 30Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 13,703,700","1,044"
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Correo telegráfico,"$ 119,430,500","34,123"
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 474,000",84
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 277,780,800","107,971"
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 1,185,755,860","202,945"
2022-02-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Correspondencia prioritaria normal,"$ 334,000",83
